Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,sss,Total_Transactions_Last_Year,Total_Spend_Last_Year,Defaulted,CLV,Total_Transactions,Avg_Transaction_Amount,Max_Transaction_Amount,Min_Transaction_Amount,Fraud_Transactions,Unique_Merchant_Categories,Unique_Transaction_Cities,,
CUST_00823,67,Male,Married,Master,Employed,43302,697,5,0.45,0.49,0,17,191,10979,1,36290,24,642.4366666666666,1746.65,70.8,0,9,14,,
CUST_00824,43,Male,Single,Master,Employed,75451,743,8,0.97,0.31,1,17,192,18117,0,35650,26,566.8419230769231,1405.21,1.2,0,10,16,,
CUST_00825,35,Male,Single,Bachelor,Employed,66419,628,7,0.62,0.54,3,2,94,11842,0,20481,20,422.3445,1296.86,47.16,0,9,14,,
CUST_00826,57,Male,Single,High School,Employed,50854,585,4,0.77,0.34,1,19,45,14892,1,27185,19,442.54,1521.92,15.21,0,7,14,,
CUST_00827,41,Female,Single,Bachelor,Employed,56821,778,2,0.74,0.88,0,1,63,11071,1,23714,15,398.5613333333333,1996.62,51.1,1,8,10,,
CUST_00828,34,Female,Single,High School,Employed,57498,615,2,0.71,0.17,1,24,146,13452,1,25113,27,526.0077777777777,1899.28,6.62,0,10,18,,
CUST_00829,22,Female,Single,High School,Employed,75754,681,2,0.64,0.06,1,4,17,13963,1,33272,15,593.3979999999999,1932.83,50.67,0,8,9,,
CUST_00830,31,Female,Single,PhD,Employed,53342,608,1,0.21,0.34,0,18,61,11416,0,40171,22,361.43227272727273,1559.96,23.45,0,9,13,,
CUST_00831,59,Female,Married,Bachelor,Employed,32533,703,6,0.29,0.14,2,3,125,3280,0,12705,19,426.1789474,1027.73,14.57,1,10,13,,
CUST_00832,58,Female,Single,Master,Employed,56799,586,4,0.89,0.59,0,27,105,14237,1,41359,15,547.4466666666667,1577.07,105.56,1,7,9,,
CUST_00833,54,Female,Married,Bachelor,Self-employed,74047,778,3,0.18,0.47,0,17,165,18741,0,33034,20,451.3415,1515.35,20.28,1,9,14,,
CUST_00834,58,Male,Single,Bachelor,Employed,77803,669,1,0.15,0.71,0,25,155,20022,0,70905,14,409.5414285714286,1375.82,24.03,0,6,10,,
CUST_00835,54,Female,Married,High School,Employed,53821,582,7,0.28,0.07,3,16,134,13175,0,59845,15,522.9406666666666,1518.79,53.57,2,6,13,,
CUST_00836,38,Male,Single,PhD,Self-employed,67146,543,9,0.36,0.75,1,27,81,15295,0,59910,18,460.85333333333335,1790.53,31.68,0,9,9,,
CUST_00837,50,Male,Married,High School,Employed,78081,646,4,0.55,0.28,0,20,121,23384,0,31916,16,715.715,2590,8.04,0,8,12,,
CUST_00838,35,Female,Single,Bachelor,Employed,69801,705,1,0.61,0.67,0,11,173,11201,0,18012,26,434.3611538461538,1331.95,13.11,0,9,15,,
CUST_00839,47,Male,Married,High School,Unemployed,90978,626,3,0.79,0.29,1,21,194,24781,0,81008,24,512.41125,1737.09,8.01,0,9,14,,
CUST_00840,54,Male,Single,High School,Employed,80895,714,9,0.07,0.83,0,26,13,29937,0,111417,21,384.51095238095235,1574.07,6.69,2,9,13,,
CUST_00841,58,Female,Married,High School,Employed,53537,599,1,0.21,0.83,1,10,177,7271,0,15368,18,404.74111111111114,1738.08,13.84,0,7,13,,
CUST_00842,53,Female,Single,Bachelor,Self-employed,58506,688,1,0.51,0.31,0,27,82,8523,0,15478,15,351.88933333333335,1342.47,34.81,0,6,11,,
CUST_00843,44,Female,Married,Master,Employed,85459,636,5,0.25,0.91,0,17,71,30754,1,78929,19,597.0073684210525,2889.93,7.46,0,10,13,,
CUST_00844,35,Female,Single,Bachelor,Employed,42426,686,5,0.87,0.32,0,9,154,15781,0,27547,24,414.205,1939.7,3.76,0,9,13,,
CUST_00845,50,Male,Married,Bachelor,Employed,58980,608,8,0.64,0.9,1,1,153,19512,0,59076,21,433.17666666666673,1837.3,36.25,0,10,9,,
CUST_00846,62,Male,Single,PhD,Self-employed,88541,621,1,0.49,0.19,1,5,74,10713,0,13892,24,266.9745833333333,820.26,31.19,0,8,11,,
CUST_00847,37,Female,Single,Master,Employed,90463,580,8,0,0.29,0,9,13,11856,0,49327,15,505.3406666666667,1794.66,5.7,0,8,10,,
CUST_00848,25,Male,Married,Master,Self-employed,64414,708,2,0.86,0.88,0,9,139,23335,0,92885,19,530.1336842105263,1988.5,0.04,0,9,14,,
CUST_00849,49,Female,Divorced,Bachelor,Employed,35001,625,1,0.46,0.08,1,5,76,13976,0,24591,22,526.1045454545455,1795.65,17.2,0,10,13,,
CUST_00850,24,Male,Married,Master,Employed,54640,625,8,0.53,0.7,0,16,115,19121,1,74403,16,500.55562499999996,1677.77,1.93,1,7,12,,
CUST_00851,30,Male,Married,Bachelor,Employed,70844,624,2,0.7,0.68,4,6,179,27039,1,70158,16,425.978125,1167.63,83.18,1,8,13,,
CUST_00852,37,Female,Married,High School,Employed,48113,677,5,0.94,0.97,0,12,124,18112,1,52718,26,522.7296153846154,2003.78,7.68,1,10,15,,
CUST_00853,30,Female,Married,High School,Self-employed,95175,537,6,0.16,0.97,3,11,162,17302,0,43351,18,558.7738888888889,2169.21,1.34,1,9,10,,
CUST_00854,37,Female,Single,High School,Employed,56470,585,3,0.07,0.48,1,26,122,12981,1,60258,22,329.86045454545456,1688.73,4.11,0,9,14,,
CUST_00855,40,Male,Single,Bachelor,Employed,79949,717,9,0.12,0.66,0,2,50,28537,0,103732,20,409.5735,1141.9,27.59,1,10,12,,
CUST_00856,44,Male,Married,Master,Employed,58192,661,9,0.74,0.16,1,13,155,13045,0,29316,15,431.4353333333333,1770.28,40.58,1,9,10,,
CUST_00857,25,Male,Married,Master,Self-employed,64662,619,8,0.13,0.23,2,4,124,12572,1,51246,11,508.11181818181825,1166.65,59.18,0,8,9,,
CUST_00858,54,Male,Married,PhD,Employed,59969,694,7,0.5,0.56,1,7,132,7400,0,18181,24,426.65124999999995,1830.33,14.3,0,9,14,,
CUST_00859,26,Male,Married,Bachelor,Employed,51557,660,5,0.71,0.24,1,21,61,9628,1,12315,19,326.25842105263155,1037.69,20.06,0,9,10,,
CUST_00860,22,Male,Single,Master,Self-employed,53988,717,2,0.71,0.22,0,23,159,21336,1,50290,18,335.3888888888889,1260.47,15.59,1,8,12,,
CUST_00861,33,Female,Single,High School,Employed,70510,619,3,0.41,0.02,0,27,29,26709,1,30292,21,439.79809523809524,1702.29,11.87,0,9,13,,
CUST_00862,63,Male,Married,Bachelor,Employed,56826,610,5,0.7,0.07,1,16,182,20048,1,29755,17,647.5188235294117,2202.43,19.9,1,9,14,,
CUST_00863,63,Female,Single,Master,Self-employed,53397,580,8,0.95,0.71,1,10,146,17501,0,20762,19,483.02315789473687,1560.35,35.96,0,8,11,,
CUST_00864,68,Female,Single,Master,Employed,69207,704,1,0.03,0.01,0,23,123,12513,0,31915,15,526.44,986.58,9.19,0,9,9,,
CUST_00865,31,Male,Married,Bachelor,Self-employed,82942,703,1,0.67,0.9,0,2,184,14735,1,72388,32,544.9428125000001,1982.96,13.82,1,9,18,,
CUST_00866,67,Male,Divorced,Bachelor,Employed,85717,684,7,0.52,0.08,1,23,83,21362,0,95673,22,555.0390909,1483.25,12.66,0,10,12,,
CUST_00867,43,Male,Single,High School,Employed,45075,600,1,0.21,0.16,2,8,10,12128,0,52637,17,546.7082352941177,1135.63,58.95,2,7,10,,
CUST_00868,36,Female,Married,Master,Employed,48347,578,3,0.31,0.34,0,14,100,10686,0,10876,25,539.8104,2650.59,22.8,0,7,17,,
CUST_00869,51,Male,Single,Master,Employed,79458,694,8,0.84,0.73,1,28,165,21294,1,45096,17,404.33529411764704,1307.95,11.62,0,7,10,,
CUST_00870,31,Male,Single,Bachelor,Employed,52587,662,9,0.59,0.7,0,18,55,12816,0,23396,22,473.48545454545456,1364.87,13.02,0,9,11,,
CUST_00871,36,Female,Married,High School,Employed,56440,604,5,0.01,0.25,0,19,96,16091,0,67541,27,475.5848148148148,1636.91,13.81,0,9,16,,
CUST_00872,28,Male,Married,Bachelor,Employed,39780,681,6,0.97,0.33,2,19,182,10265,0,11866,13,320.5953846153846,1249.32,8.91,1,8,10,,
CUST_00873,24,Female,Single,Bachelor,Employed,70763,743,8,0.67,0.82,1,26,35,11690,1,46572,16,500.678125,1236.24,44.75,0,9,11,,
CUST_00874,60,Female,Married,Bachelor,Employed,59551,632,3,0.44,0.5,2,1,13,15386,0,52192,14,644.9171428571428,1722.6,25.56,0,8,12,,
CUST_00875,24,Female,Single,Bachelor,Employed,75927,645,1,0.71,0.46,0,24,99,19632,1,33734,20,552.7235,1688.36,46.62,1,9,13,,
CUST_00876,45,Male,Married,Master,Employed,72063,697,9,0.2,0.63,1,11,189,8560,0,30689,11,523.5290909,1582.71,26.72,0,5,7,,
CUST_00877,23,Female,Single,Bachelor,Employed,75788,711,2,0.26,0.46,0,8,47,13520,1,28863,20,535.097,2233.65,70.73,0,7,13,,
CUST_00878,52,Female,Married,High School,Self-employed,75968,652,9,0.15,0.43,3,28,82,21260,0,34149,28,569.8807142857142,3223.4,14.97,0,9,14,,
CUST_00879,23,Male,Married,Master,Employed,54199,561,2,0.4,0.8,1,26,75,12245,0,29618,20,536.913,1364.19,37.17,1,9,14,,
CUST_00880,47,Male,Single,Bachelor,Unemployed,59797,703,8,0.9,0.93,1,26,41,20372,1,95640,19,453.0763157894737,2021.67,13.75,0,9,13,,
CUST_00881,49,Male,Married,Master,Employed,63067,617,3,0.39,0.55,1,9,182,7481,1,25963,20,353.5625,1465.62,6.67,1,7,13,,
CUST_00882,52,Female,Divorced,Bachelor,Employed,61615,671,9,0.29,0.29,1,22,17,8511,0,27599,21,598.6404761904762,1843.33,7.96,1,8,11,,
CUST_00883,39,Female,Single,High School,Employed,70309,706,4,0.7,0.95,0,13,23,27751,0,108861,26,446.44038461538463,1682.16,5.65,3,10,13,,
CUST_00884,41,Female,Married,High School,Employed,53080,684,8,0.87,0.7,2,26,144,15319,1,41026,22,643.5577272727273,1908.77,19.96,0,9,14,,
CUST_00885,25,Female,Married,High School,Unemployed,64727,655,4,0.24,0.65,0,22,185,18238,0,60218,14,283.88357142857143,872.1,38.93,1,9,13,,
CUST_00886,38,Male,Married,Master,Employed,51346,648,3,0.81,0.61,1,25,131,16948,0,34072,21,449.8671428571429,2315.29,15.23,0,9,13,,
CUST_00887,48,Male,Divorced,Bachelor,Employed,63805,612,1,0.3,0.74,1,23,137,12561,1,36582,17,419.73764705882354,1662.36,12.12,1,8,14,,
CUST_00888,62,Female,Married,PhD,Employed,65504,662,4,0.25,0.78,0,18,100,19464,0,79747,18,383.8155555555556,1469.94,28.82,0,8,13,,
CUST_00889,42,Female,Married,Master,Self-employed,42328,596,2,0.47,0.79,1,17,191,10006,1,39042,13,353.2192307692308,933.78,35.53,0,7,10,,
CUST_00890,41,Male,Married,Bachelor,Employed,65311,692,9,0.07,0.98,0,28,146,13617,0,57372,18,567.8655555555556,1718.59,11.89,0,9,12,,
CUST_00891,26,Female,Married,PhD,Employed,80477,696,2,0.86,0.41,1,13,61,12164,0,40729,13,498.33769230769224,1531.66,24.49,0,7,9,,
CUST_00892,21,Female,Married,Bachelor,Self-employed,75996,646,8,0.87,0.24,1,3,95,9509,1,41613,13,576.9546153846154,1872.07,167.15,1,6,8,,
CUST_00893,25,Female,Single,High School,Unemployed,42310,615,7,0.68,0.39,2,0,39,4429,0,6455,23,407.2960869565218,1408.39,14.75,1,8,17,,
CUST_00894,61,Female,Married,Master,Employed,41039,562,6,0.3,0.77,0,6,139,7822,0,36678,18,387.8433333333333,1723.33,20.73,0,5,11,,
CUST_00895,32,Female,Married,High School,Employed,67882,609,4,0.17,0.54,2,7,41,7136,0,10741,17,289.59823529411767,819.91,0.86,0,7,14,,
CUST_00896,46,Male,Married,PhD,Employed,62281,614,3,0.7,0.86,3,28,96,11347,0,41068,21,660.6309523809524,2178.84,49.75,0,9,14,,
CUST_00897,66,Female,Married,PhD,Employed,57726,653,5,0.1,0.24,1,21,10,16600,1,58097,14,428.1007142857143,966.41,48.17,0,8,11,,
CUST_00898,54,Male,Single,PhD,Employed,22646,605,2,0.41,0.74,4,12,139,3309,1,12911,12,411.37083333333334,1112.39,97.47,0,7,9,,
CUST_00899,69,Female,Single,PhD,Self-employed,44602,694,2,0.09,0.25,1,27,133,10499,0,22479,21,509.6195238095238,2190.92,8.39,0,8,15,,
CUST_00900,34,Male,Married,Bachelor,Employed,79361,721,8,0.43,0.8,1,11,135,11442,0,41548,25,435.6596,1379.81,2.49,1,10,13,,
CUST_00901,46,Female,Married,Bachelor,Self-employed,66316,656,3,0.13,0.44,1,26,161,13833,0,16741,16,531.48,2307.66,3.51,0,8,10,,
CUST_00902,65,Male,Married,High School,Employed,89814,582,7,0.03,0.99,2,28,21,32344,0,77488,25,474.7128,1412.01,2.06,2,9,15,,
CUST_00903,47,Male,Married,Master,Self-employed,73014,537,6,0.45,0.67,0,25,22,22378,1,83420,17,416.4658823529412,1046.72,32.04,0,8,9,,
CUST_00904,29,Male,Divorced,High School,Employed,64946,652,8,0.57,0.74,2,16,180,20888,0,58865,19,353.0442105263158,1085.83,7.52,0,8,12,,
CUST_00905,46,Female,Single,Master,Unemployed,36478,630,3,0.44,0.04,1,6,107,8857,1,44170,21,575.16,1766.82,18.31,0,8,11,,
CUST_00906,67,Female,Divorced,PhD,Employed,65031,598,1,0.18,0.7,3,25,168,24296,0,71421,26,589.71,3008.09,78.12,0,9,14,,
CUST_00907,42,Male,Single,High School,Employed,58648,635,6,0.08,0.42,1,29,143,8466,0,31271,20,740.6625,1829.71,44.68,0,10,11,,
CUST_00908,67,Female,Married,High School,Employed,43105,772,6,0.13,0.32,1,17,107,5859,0,24541,16,273.86375,1075.52,27.24,1,7,10,,
CUST_00909,50,Female,Married,Bachelor,Unemployed,79452,740,8,0.73,0.8,2,18,117,15519,0,69926,12,479.2941666666666,965.94,108.37,1,6,10,,
CUST_00910,63,Female,Single,Master,Employed,60929,738,3,0.02,0.23,1,10,65,7895,0,26068,21,682.1752380952381,2055.06,7.29,1,9,11,,
CUST_00911,68,Male,Single,Master,Self-employed,66238,627,9,0.86,0.18,1,20,148,12617,0,50741,23,453.17173913043473,1214.62,8.39,1,10,14,,
CUST_00912,37,Female,Single,Bachelor,Employed,47588,635,6,0.84,0.36,1,5,58,12851,0,56510,20,497.02049999999997,2128.88,9.7,2,9,12,,
CUST_00913,46,Female,Married,Master,Self-employed,65429,699,1,0.88,0.63,1,9,89,14481,0,23240,21,554.6880952380952,1359.67,3.83,0,10,17,,
CUST_00914,56,Female,Single,High School,Unemployed,57577,652,3,0.88,0.26,1,25,156,13306,0,26738,22,448.7568181818182,2197.86,3.59,0,8,13,,
CUST_00915,21,Female,Divorced,Bachelor,Employed,94242,679,4,0.67,0.56,0,26,197,13994,0,15275,20,446.649,1378.99,21.25,0,10,12,,
CUST_00916,28,Female,Single,Bachelor,Employed,51724,586,3,0.85,0.38,0,21,135,12081,0,42827,17,873.6411764705882,2609.58,80.8,0,8,10,,
CUST_00917,69,Female,Divorced,High School,Employed,49548,671,6,0.73,0.4,2,12,162,18645,0,61803,27,384.65,1345.69,2.25,0,10,13,,
CUST_00918,55,Male,Single,Bachelor,Employed,63835,575,7,0.3,0.2,2,22,143,7589,0,32866,19,394.79315789473685,1127.37,25.32,1,9,13,,
CUST_00919,35,Male,Single,Master,Employed,56587,532,2,0.76,0.32,2,5,64,17236,1,49302,29,491.71448275862065,1549.98,15.67,0,10,16,,
CUST_00920,67,Male,Single,PhD,Employed,63578,630,6,0.62,0.27,0,12,47,18455,1,62125,19,461.3,1297.99,29.96,0,9,12,,
CUST_00921,42,Male,Married,Bachelor,Employed,84634,697,4,0.03,0.24,2,23,181,28910,0,124717,22,513.6618181818181,2314.61,60.13,1,8,15,,
CUST_00922,34,Female,Married,PhD,Employed,45356,668,1,0.79,0.08,0,8,187,12739,0,14745,23,482.42739130434785,1435.86,15.2,0,10,16,,
CUST_00923,46,Female,Single,High School,Employed,61695,641,2,0.87,0.43,2,13,172,13523,0,19336,24,623.3033333333334,1848.91,81.05,0,9,14,,
CUST_00924,48,Female,Single,PhD,Employed,50620,544,5,0.52,0.24,3,11,184,17086,1,37851,23,522.1660869565218,3617.48,15.2,0,10,12,,
CUST_00925,43,Male,Single,High School,Employed,50004,569,9,0.49,0.96,0,22,63,10390,1,20060,16,428.255,1665.25,20.99,1,7,10,,
CUST_00926,34,Female,Married,Bachelor,Self-employed,57935,635,5,0.43,0.6,2,26,92,10185,0,17266,23,307.41956521739127,775.31,17.73,0,10,14,,
CUST_00927,44,Male,Single,High School,Employed,60157,632,8,0.72,0.46,1,22,59,15781,1,17575,15,349.606,1482.42,12.79,0,8,11,,
CUST_00928,22,Male,Married,Master,Employed,86703,647,2,0.22,0.34,0,18,87,33272,1,164213,20,562.53,2367.9,26.38,1,9,11,,
CUST_00929,65,Male,Married,High School,Employed,52148,739,5,0.77,0.46,3,1,68,13808,1,50905,13,470.0953846153846,1337.58,15.18,1,8,11,,
CUST_00930,46,Female,Married,High School,Employed,56287,657,1,0.29,0.34,2,27,122,22426,1,82697,20,653.1025000000001,2435.28,6.1,0,10,13,,
CUST_00931,34,Male,Married,Bachelor,Employed,32087,717,2,0.26,0.86,1,6,195,10960,0,42833,17,476.5958823529412,1771.14,25.25,0,10,12,,
CUST_00932,27,Female,Single,High School,Employed,66829,613,3,0.81,0.26,2,15,76,23944,1,114976,22,508.4377272727272,1416.7,4.11,1,10,16,,
CUST_00933,23,Male,Divorced,High School,Employed,61828,537,8,0.17,0.28,1,25,68,19482,0,56419,20,436.19399999999996,2057.97,40.23,0,8,14,,
CUST_00934,67,Female,Single,Bachelor,Employed,68923,703,3,0.86,0.71,0,22,181,14255,1,52216,19,455.3047368421052,1325.1,2.76,1,9,11,,
CUST_00935,43,Female,Married,High School,Employed,63619,716,4,0.98,0.9,3,26,14,15600,0,70760,17,572.7723529411766,2329.65,43.84,0,8,12,,
CUST_00936,66,Female,Married,High School,Employed,32818,723,4,0.32,0.68,1,19,94,10290,0,29174,27,448.2596296296296,1353.94,9.65,0,10,17,,
CUST_00937,63,Female,Single,High School,Self-employed,86031,602,9,0.93,0.08,1,6,59,16280,1,53357,19,519.39,1481.54,53.82,2,9,13,,
CUST_00938,67,Female,Single,High School,Employed,64533,620,4,0.57,0.9,2,15,78,22995,0,42471,19,534.9463157894737,2097,30.11,0,10,11,,
CUST_00939,65,Female,Single,Bachelor,Employed,65563,622,9,0.26,0.77,2,6,109,16160,0,52055,20,536.199,2075.33,13.35,0,10,13,,
CUST_00940,38,Female,Single,Bachelor,Employed,86401,675,8,0.45,0.24,1,10,155,26229,1,94155,19,460.01736842105265,1578.68,27.22,0,7,11,,
CUST_00941,58,Male,Single,Bachelor,Self-employed,52677,602,4,0.8,0.06,2,13,64,13105,0,19245,15,416.8913333333333,1253.94,25.64,0,9,12,,
CUST_00942,55,Male,Single,High School,Employed,39227,666,3,0.67,0.72,0,6,199,15286,0,48157,20,546.108,2069.11,26.23,0,10,13,,
CUST_00943,35,Male,Single,Bachelor,Employed,43678,695,2,0.49,0.23,1,24,160,10105,1,17950,19,516.1384210526315,1412.53,3.04,0,8,14,,
CUST_00944,45,Female,Married,Bachelor,Employed,59507,685,8,0.26,0.52,0,10,53,13476,1,53960,17,442.07,1439.85,89.79,0,9,12,,
CUST_00945,57,Female,Married,Bachelor,Unemployed,58290,599,8,0.73,0.09,1,12,64,16885,0,77177,19,385.0178947368421,1476.28,41.53,0,7,16,,
CUST_00946,48,Female,Married,Bachelor,Employed,84391,698,1,0.31,0.57,0,0,193,11456,0,57024,19,465.82473684210527,1386.22,7.36,0,8,12,,
CUST_00947,30,Female,Married,High School,Employed,65848,653,7,0.33,0.02,0,8,134,20658,0,23485,28,421.76214285714286,1343.92,34,0,10,14,,
CUST_00948,59,Male,Married,High School,Employed,38182,621,8,0.75,0.53,1,19,23,4367,0,13993,20,288.04249999999996,1382.86,16.43,0,9,12,,
CUST_00949,37,Female,Married,Bachelor,Employed,49783,701,7,0.56,0.83,2,19,27,18827,0,62156,30,674.2943333333334,3445.55,3.86,3,10,15,,
CUST_00950,59,Female,Married,High School,Employed,51073,653,3,0.19,0.58,0,3,161,13288,0,60010,13,521.7169230769231,1244.77,24.5,0,8,10,,
CUST_00951,42,Male,Married,Bachelor,Employed,56012,720,4,0.69,0.88,1,4,142,10527,0,34497,23,545.8417391304348,2310.82,23.59,1,9,13,,
CUST_00952,46,Female,Single,Bachelor,Self-employed,49490,702,5,0.26,0.55,1,29,100,8784,0,12742,23,439.5773913043478,1788.07,12.96,1,9,12,,
CUST_00953,64,Male,Married,PhD,Employed,41734,684,1,0.76,0.69,1,27,136,13326,0,49562,19,599.6452631578948,1883.21,36.8,0,8,13,,
CUST_00954,45,Female,Married,Bachelor,Unemployed,62236,648,3,0.48,0.37,1,0,195,7815,0,19625,14,491.01071428571424,2406.39,15.84,0,7,11,,
CUST_00955,37,Male,Married,Bachelor,Employed,53124,578,6,0.59,0.3,2,19,151,20088,0,20696,24,513.1908333333333,1350.16,16.75,0,10,17,,
CUST_00956,33,Female,Married,Bachelor,Employed,41080,576,3,0.6,0.34,0,11,94,10347,1,48004,16,456.893125,1791.67,31.24,0,7,12,,
CUST_00957,40,Female,Single,High School,Employed,84062,779,5,0.15,0.1,2,21,39,25642,0,75599,30,479.8876666666667,1238.19,30.37,1,10,15,,
CUST_00958,45,Male,Single,Bachelor,Employed,59039,676,4,0.65,0.25,2,3,139,7230,0,29435,25,276.5804,847.23,9.93,0,10,14,,
CUST_00959,24,Male,Divorced,Bachelor,Unemployed,89852,716,2,0.87,0.39,0,20,19,15576,0,65326,23,526.5547826086956,1568.71,14.95,0,7,12,,
CUST_00960,30,Male,Married,Master,Employed,76898,657,4,0.89,0.34,2,0,132,7805,1,24740,22,521.8381818181819,2488.17,32.06,0,9,15,,
CUST_00961,23,Female,Single,Master,Self-employed,53082,644,4,0.69,0.5,0,9,110,8266,1,26847,22,437.7468181818182,2669.21,10.34,0,8,13,,
CUST_00962,61,Female,Single,High School,Employed,87690,654,3,0.97,0.49,1,24,167,23331,1,42028,17,424.5570588235294,1461.86,15.03,0,8,12,,
CUST_00963,65,Male,Married,High School,Employed,76583,661,8,0.6,0.74,0,6,15,19119,0,66695,16,259.771875,766.54,17.31,0,8,10,,
CUST_00964,38,Male,Married,Bachelor,Employed,51340,652,6,0.25,0.4,1,7,87,17150,0,17861,16,787.7175,2231.82,78.64,0,8,12,,
CUST_00965,67,Female,Married,Bachelor,Self-employed,55276,731,1,0.66,0.68,2,7,162,16174,0,19563,16,517.4525,2430.25,32.78,1,7,11,,
CUST_00966,56,Female,Single,High School,Employed,64481,693,9,0.91,0.89,2,25,15,20382,1,84277,18,284.5516666666667,952.27,12.34,0,8,13,,
CUST_00967,67,Female,Single,Bachelor,Unemployed,56774,669,3,0.36,0.46,1,23,159,9862,1,20738,22,387.49227272727273,943.91,9.09,1,10,11,,
CUST_00968,42,Male,Single,Bachelor,Self-employed,75469,693,4,0.26,0.55,1,26,47,19116,0,48403,14,854.7378571428571,2970.24,133.22,0,9,11,,
CUST_00969,54,Female,Married,Bachelor,Employed,65889,698,7,0.97,0.68,2,19,70,24717,1,106504,23,386.8682608695652,1083.32,10.24,0,8,16,,
CUST_00970,67,Female,Single,High School,Unemployed,75737,667,5,0.77,0.49,0,7,135,18708,0,61626,24,465.04041666666666,1447.04,4.24,1,8,13,,
CUST_00971,28,Female,Single,Bachelor,Employed,69508,680,4,0.05,0.16,1,24,123,11521,0,43678,14,445.7628571428572,1921.31,1.59,0,7,10,,
CUST_00972,60,Female,Married,Master,Unemployed,49809,687,2,0.56,0.29,0,2,78,13780,1,34616,13,578.4776923076923,2744.1,61.47,2,8,10,,
CUST_00973,69,Female,Married,PhD,Self-employed,35777,684,5,0.23,0.03,0,27,29,5177,1,25663,16,489.98625,1544.19,59.69,0,7,11,,
CUST_00974,64,Female,Single,PhD,Employed,49055,649,8,0.29,0.68,1,6,111,14769,0,40114,21,404.0842857142857,1278.7,71.42,0,9,15,,
CUST_00975,39,Male,Married,Bachelor,Employed,91687,690,2,0.09,0.28,0,10,27,21684,0,94240,28,415.55285714285714,1309.36,2.95,0,10,14,,
CUST_00976,62,Female,Divorced,Bachelor,Self-employed,74697,597,1,0.23,0.82,1,6,123,14733,0,33529,19,478.83210526315787,1359.97,0.87,0,7,13,,
CUST_00977,61,Male,Divorced,Bachelor,Employed,61788,657,6,0.51,0.66,0,5,116,10609,1,43351,18,435.55111111111114,1404.56,5.22,0,9,10,,
CUST_00978,57,Male,Married,High School,Employed,80848,650,1,0.08,0.74,1,17,59,23373,0,32361,22,514.6663636363636,1611.45,12.38,0,9,15,,
CUST_00979,26,Male,Married,High School,Employed,60495,687,9,0.89,0.88,3,18,25,13374,1,66653,25,459.6836,1927.89,5.15,0,10,13,,
CUST_00980,46,Female,Single,High School,Employed,61703,615,8,0.78,0.43,1,22,152,21691,1,92961,17,322.85235294117643,1100.42,1.82,0,7,11,,
CUST_00981,54,Male,Married,Bachelor,Unemployed,65762,623,4,0.38,0.19,0,10,104,7728,0,15313,14,414.27714285714285,1459.49,23.14,0,8,11,,
CUST_00982,65,Male,Married,Bachelor,Employed,53835,608,7,0.13,0.94,1,25,54,11448,0,24735,17,492.70529411764704,3192.83,0.49,0,7,12,,
CUST_00983,26,Male,Married,High School,Unemployed,46667,682,4,0.99,1,0,7,79,6031,0,14063,16,406.52875,2614.56,17.36,0,9,12,,
CUST_00984,57,Male,Married,Bachelor,Employed,66557,565,6,0.56,0.22,2,26,30,23554,0,60802,25,548.6492,1953.96,14.61,0,9,15,,
CUST_00985,53,Male,Married,Bachelor,Employed,60316,604,7,0.42,0.74,1,14,152,11989,0,28324,20,816.2345,2452.18,32.62,0,8,13,,
CUST_00986,42,Female,Divorced,Master,Employed,56437,549,9,0.2,0.07,0,27,97,15548,0,25851,13,336.33230769230767,965.44,51.44,0,8,9,,
CUST_00987,41,Female,Single,Bachelor,Unemployed,68037,615,2,0.2,0.03,2,27,25,19296,0,88438,20,499.70550000000003,2511.08,2.74,1,9,13,,
CUST_00988,26,Male,Single,High School,Employed,54342,651,8,0.8,0.68,2,13,67,18809,1,42961,29,491.76931034482766,2137.97,24.61,0,10,16,,
CUST_00989,26,Female,Married,High School,Employed,71826,710,9,0.52,0.26,0,26,197,28160,0,69363,19,428.3584210526316,1296.49,11.94,1,9,11,,
CUST_00990,68,Female,Single,Master,Self-employed,41912,716,4,0.98,0.87,0,12,154,7769,0,18681,29,515.9186206896552,2150.14,10.06,0,10,16,,
